name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Divock Origi,FWD,Liverpool,0.8,0,0,3,0,0.1,256,83,0,0,0.0,0.2,2020-11-22T19:15:00Z,1,9,0,0,0,0,9,0,47012,0,3,0.0,1,-1444,1321,2765,52,True,0,9
Dwight Gayle,FWD,Newcastle,0.0,0,0,0,0,0.0,329,85,0,0,0.0,0.0,2020-11-21T12:30:00Z,0,5,0,0,0,0,9,0,1641,2,0,0.0,0,-20,50,70,59,True,0,9
Liam Delap,FWD,Man City,0.5,0,0,0,0,0.0,539,87,0,0,0.0,0.0,2020-11-21T17:30:00Z,0,17,0,0,0,0,9,0,67498,0,2,0.0,0,-1180,9173,10353,44,False,0,9
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,12.0,78,90,1,0,4.0,0.0,2020-11-28T12:30:00Z,62,11,0,0,0,0,10,0,31760,1,1,29.0,2,-2355,591,2946,53,True,0,10
Raúl Jiménez,FWD,Wolves,2.2,0,0,3,0,0.3,460,89,0,0,0.0,0.0,2020-11-29T19:15:00Z,14,1,0,0,0,0,10,0,1037257,2,1,0.0,1,-125606,10666,136272,84,False,0,10
Neal Maupay,FWD,Brighton,0.0,0,0,-3,0,14.6,68,90,0,0,1.8,0.0,2020-11-28T12:30:00Z,24,11,0,1,0,0,10,0,244824,1,1,4.0,-1,-46820,3493,50313,63,True,0,10
Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,169,93,0,0,0.0,0.0,2020-11-28T17:30:00Z,0,10,0,0,0,0,10,0,16265,1,0,0.0,0,-245,7,252,58,True,0,10
Shane Long,FWD,Southampton,0.5,0,0,1,0,0.4,361,96,2,0,0.1,0.6,2020-11-29T14:00:00Z,18,13,0,0,0,0,10,0,46891,3,2,0.0,1,-1176,1260,2436,52,True,0,10
Jamie Vardy,FWD,Leicester,7.2,1,0,14,0,10.9,224,94,2,0,9.3,22.0,2020-11-30T17:30:00Z,90,8,0,0,0,0,10,0,2181811,2,1,60.0,5,363213,393733,30520,102,True,0,10
Léo Bonatini,FWD,Wolves,0.0,0,0,0,0,0.0,463,89,0,0,0.0,0.0,2020-11-29T19:15:00Z,0,1,0,0,0,0,10,0,10705,2,1,0.0,0,-229,22,251,48,False,0,10
Kelechi Iheanacho,FWD,Leicester,1.2,0,0,1,0,0.8,233,94,0,0,5.6,0.0,2020-11-30T17:30:00Z,20,8,0,0,0,0,10,0,22054,2,1,56.0,1,-658,342,1000,56,True,0,10
Gabriel Fernando de Jesus,FWD,Man City,6.8,1,0,12,1,23.4,282,95,0,0,5.7,15.6,2020-11-28T15:00:00Z,90,4,0,0,0,0,10,0,111244,0,5,18.0,5,21196,29643,8447,93,True,0,10
Kenneth Zohore,FWD,West Brom,0.0,0,0,0,0,0.0,416,97,0,0,0.0,0.0,2020-11-28T20:00:00Z,0,15,0,0,0,0,10,0,2931,0,1,0.0,0,-181,82,263,48,True,0,10
Richarlison de Andrade,FWD,Everton,2.3,0,0,7,0,24.6,166,93,1,0,9.8,20.6,2020-11-28T17:30:00Z,90,10,0,0,0,0,10,0,327624,1,0,53.0,2,17025,26103,9078,78,True,0,10
Danny Welbeck,FWD,Brighton,4.3,1,0,18,0,12.3,588,90,1,0,5.3,11.6,2020-11-28T12:30:00Z,90,11,0,0,0,0,10,0,14981,1,1,29.0,5,9307,11314,2007,55,True,0,10
Edward Nketiah,FWD,Arsenal,0.8,0,0,0,0,0.0,22,89,0,0,0.0,0.0,2020-11-29T19:15:00Z,0,20,0,0,0,0,10,0,45015,2,1,0.0,0,-2212,655,2867,56,True,0,10
Timo Werner,FWD,Chelsea,4.7,0,0,4,1,16.6,117,91,0,0,4.2,3.0,2020-11-29T16:30:00Z,73,17,0,0,0,0,10,0,1739656,0,0,22.0,2,-114654,38416,153070,95,True,0,10
Ollie Watkins,FWD,Aston Villa,5.0,0,0,-10,0,12.8,514,98,2,0,2.9,0.0,2020-11-30T20:00:00Z,90,19,0,1,0,0,10,0,725709,1,2,22.0,0,28844,87216,58372,61,False,0,10
Roberto Firmino,FWD,Liverpool,4.0,0,0,2,0,6.3,249,90,1,0,4.3,6.6,2020-11-28T12:30:00Z,90,3,0,0,0,0,10,0,173092,1,1,30.0,2,3321,9446,6125,92,False,0,10
Che Adams,FWD,Southampton,4.8,0,0,4,0,24.6,377,96,3,0,3.6,5.8,2020-11-29T14:00:00Z,90,13,0,0,0,0,10,0,380667,3,2,6.0,2,32169,57088,24919,59,True,0,10
Hal Robson-Kanu,FWD,West Brom,0.0,0,0,-1,0,0.8,408,97,0,0,1.4,4.2,2020-11-28T20:00:00Z,25,15,0,0,0,0,10,0,7595,0,1,9.0,1,119,387,268,52,True,0,10
Andi Zeqiri,FWD,Brighton,-1.0,0,0,0,0,0.0,574,90,0,0,0.0,0.0,2020-11-28T12:30:00Z,0,11,0,0,0,0,10,0,2343,1,1,0.0,0,-50,223,273,50,True,0,10
Carlos Vinicius Alves Morais,FWD,Spurs,0.3,0,0,0,0,0.0,564,91,0,0,0.0,0.0,2020-11-29T16:30:00Z,0,5,0,0,0,0,10,0,3382,0,0,0.0,0,-65,261,326,70,False,0,10
Christian Benteke,FWD,Crystal Palace,1.0,0,0,1,0,1.3,132,92,2,0,3.2,6.0,2020-11-27T20:00:00Z,24,14,0,0,0,0,10,0,15422,2,0,25.0,1,-103,542,645,55,True,0,10
Charlie Austin,FWD,West Brom,-0.5,0,0,0,0,0.0,415,97,0,0,0.0,0.0,2020-11-28T20:00:00Z,0,15,0,0,0,0,10,0,15711,0,1,0.0,0,-517,355,872,51,True,0,10
Ashley Barnes,FWD,Burnley,-0.2,0,0,3,0,10.9,87,95,5,0,3.2,0.0,2020-11-28T15:00:00Z,80,12,0,0,0,0,10,0,9599,0,5,22.0,2,-635,354,989,60,False,0,10
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,98,0,0,0.0,0.0,2020-11-30T20:00:00Z,0,2,0,0,0,0,10,0,514,1,2,0.0,0,-2,6,8,55,True,0,10
Danny Ings,FWD,Southampton,0.0,0,0,0,0,0.0,366,96,0,0,0.0,0.0,2020-11-29T14:00:00Z,0,13,0,0,0,0,10,0,432811,3,2,0.0,0,-67564,548,68112,83,True,0,10
Bobby Decordova-Reid,FWD,Fulham,3.5,1,0,17,0,3.2,181,94,1,0,1.9,14.2,2020-11-30T17:30:00Z,90,9,0,0,0,0,10,0,13987,2,1,2.0,5,1983,3228,1245,53,False,0,10
Michy Batshuayi,FWD,Crystal Palace,1.0,0,0,1,0,10.5,108,92,2,0,1.5,2.2,2020-11-27T20:00:00Z,8,14,0,0,0,0,10,0,59051,2,0,2.0,1,-435,3355,3790,58,True,0,10
Harry Kane,FWD,Spurs,5.0,0,0,3,1,25.3,388,91,0,0,4.2,5.2,2020-11-29T16:30:00Z,90,5,0,0,0,0,10,0,3210982,0,0,11.0,2,-142038,62167,204205,110,False,0,10
Edinson Cavani,FWD,Man Utd,7.2,1,3,68,0,15.3,569,96,0,2,16.2,90.4,2020-11-29T14:00:00Z,45,16,0,0,0,0,10,0,48624,3,2,56.0,15,-13551,3568,17119,80,False,0,10
Florin Andone,FWD,Brighton,0.0,0,0,0,0,0.0,64,90,0,0,0.0,0.0,2020-11-28T12:30:00Z,0,11,0,0,0,0,10,0,5932,1,1,0.0,0,-225,91,316,48,True,0,10
Fabio Silva,FWD,Wolves,0.2,0,0,1,0,12.3,504,89,1,0,7.4,6.4,2020-11-29T19:15:00Z,63,1,0,0,0,0,10,0,38669,2,1,55.0,1,-1170,575,1745,52,False,1,10
Chris Wood,FWD,Burnley,2.5,0,0,5,0,1.3,91,95,4,0,0.0,0.0,2020-11-28T15:00:00Z,66,12,0,0,0,0,10,0,71469,0,5,0.0,2,-2619,1687,4306,62,False,0,10
Connor Wickham,FWD,Crystal Palace,0.0,0,0,0,0,0.0,136,92,0,0,0.0,0.0,2020-11-27T20:00:00Z,0,14,0,0,0,0,10,0,43191,2,0,0.0,0,-1269,570,1839,45,True,0,10
Glenn Murray,FWD,Brighton,0.0,0,0,0,0,0.0,53,90,0,0,0.0,0.0,2020-11-28T12:30:00Z,0,11,0,0,0,0,10,0,7591,1,1,0.0,0,-240,98,338,48,True,0,10
Mbwana Samatta,FWD,Aston Villa,0.0,0,0,0,0,0.0,49,98,0,0,0.0,0.0,2020-11-30T20:00:00Z,0,19,0,0,0,0,10,0,3017,1,2,0.0,0,-37,2,39,59,False,0,10
Lys Mousset,FWD,Sheffield Utd,0.8,0,0,5,0,20.9,359,97,0,0,3.8,4.4,2020-11-28T20:00:00Z,16,18,0,0,0,0,10,0,5067,0,1,13.0,1,-90,42,132,58,False,0,10
Max Thompson,FWD,Burnley,-1.5,0,0,0,0,0.0,591,95,0,0,0.0,0.0,2020-11-28T15:00:00Z,0,12,0,0,0,0,10,0,2890,0,5,0.0,0,624,1176,552,45,False,0,10
Michael Obafemi,FWD,Southampton,-0.5,0,0,0,0,0.0,381,96,0,0,0.0,0.0,2020-11-29T14:00:00Z,0,13,0,0,0,0,10,0,77747,3,2,0.0,0,-2471,1305,3776,47,True,0,10
Dominic Calvert-Lewin,FWD,Everton,6.7,0,0,13,0,28.2,164,93,1,0,7.7,11.2,2020-11-28T17:30:00Z,90,10,0,0,0,0,10,0,4592948,1,0,38.0,2,205723,228542,22819,79,True,0,10
David McGoldrick,FWD,Sheffield Utd,3.2,0,0,0,0,0.0,344,97,0,0,0.0,0.0,2020-11-28T20:00:00Z,0,18,0,0,0,0,10,0,54099,0,1,0.0,0,1187,5878,4691,53,False,0,10
Yoshinori Muto,FWD,Newcastle,0.0,0,0,0,0,0.0,341,92,0,0,0.0,0.0,2020-11-27T20:00:00Z,0,6,0,0,0,0,10,0,8223,2,0,0.0,0,-310,67,377,48,False,0,10
Daniel N'Lundulu,FWD,Southampton,-0.2,0,0,3,0,0.1,590,96,0,0,0.0,0.2,2020-11-29T14:00:00Z,1,13,0,0,0,0,10,0,5007,3,2,0.0,1,225,969,744,45,True,0,10
Aleksandar Mitrović,FWD,Fulham,1.8,0,0,7,0,10.3,184,94,0,0,1.5,4.2,2020-11-30T17:30:00Z,3,9,0,0,0,0,10,0,439047,2,1,0.0,1,-53834,4196,58030,57,False,0,10
Anthony Martial,FWD,Man Utd,1.8,0,0,0,0,0.0,303,96,0,0,0.0,0.0,2020-11-29T14:00:00Z,0,16,0,0,0,0,10,0,288089,3,2,0.0,0,-12731,4938,17669,87,False,0,10
Jay Rodriguez,FWD,Burnley,0.8,0,0,5,0,1.6,86,95,5,0,2.5,4.6,2020-11-28T15:00:00Z,90,12,0,0,0,0,10,0,19835,0,5,19.0,2,-208,423,631,58,False,0,10
Joelinton Cássio Apolinário de Lira,FWD,Newcastle,4.7,1,2,35,1,13.9,340,92,0,1,13.6,60.0,2020-11-27T20:00:00Z,90,6,0,0,0,0,10,0,14469,2,0,62.0,11,-85,541,626,57,False,0,10
Ellis Simms,FWD,Everton,0.0,0,0,0,0,0.0,596,93,0,0,0.0,0.0,2020-11-28T17:30:00Z,0,10,0,0,0,0,10,0,2501,1,0,0.0,0,413,804,391,45,True,0,10
Patrick Bamford,FWD,Leeds,3.2,0,0,0,1,24.3,202,93,0,0,9.4,1.0,2020-11-28T17:30:00Z,90,7,0,0,0,0,10,0,2680255,1,0,69.0,2,2181,114636,112455,61,False,0,10
Karlan Grant,FWD,West Brom,1.5,0,0,7,1,11.8,582,97,0,0,7.4,9.6,2020-11-28T20:00:00Z,74,15,0,0,0,0,10,0,4450,0,1,53.0,2,753,1619,866,59,True,0,10
Callum Robinson,FWD,West Brom,1.0,0,0,4,1,6.4,358,97,0,0,1.8,1.4,2020-11-28T20:00:00Z,64,15,0,0,0,0,10,0,46143,0,1,10.0,2,308,5459,5151,55,True,0,10
Oliver McBurnie,FWD,Sheffield Utd,2.2,0,0,0,0,37.5,357,97,1,0,17.7,28.8,2020-11-28T20:00:00Z,90,18,0,0,0,0,10,0,19536,0,1,111.0,2,-360,792,1152,57,False,0,10
Sergio Agüero,FWD,Man City,1.5,0,0,0,0,0.0,268,95,0,0,0.0,0.0,2020-11-28T15:00:00Z,0,4,0,0,0,0,10,0,104850,0,5,0.0,0,12792,15680,2888,103,True,0,10
Jordan Ayew,FWD,Crystal Palace,4.0,0,0,6,1,15.1,140,92,0,0,2.0,0.8,2020-11-27T20:00:00Z,65,14,0,0,0,0,10,0,142855,2,0,4.0,2,2391,9671,7280,57,True,0,10
Michail Antonio,FWD,West Ham,0.1,0,0,1,0,0.5,437,98,1,0,0.3,0.0,2020-11-30T20:00:00Z,45,2,0,0,0,0,10,0,153653,1,2,4.0,1,-7098,2095,9193,62,True,0,10
Callum Wilson,FWD,Newcastle,4.7,1,3,39,1,15.3,506,92,0,1,9.2,50.0,2020-11-27T20:00:00Z,90,6,0,0,0,0,10,0,839846,2,0,27.0,12,-78963,35988,114951,65,False,0,10
Leonardo Campana,FWD,Wolves,-0.5,0,0,0,0,0.0,476,89,0,0,0.0,0.0,2020-11-29T19:15:00Z,0,1,0,0,0,0,10,0,22389,2,1,0.0,0,-343,483,826,48,False,0,10
Keinan Davis,FWD,Aston Villa,0.0,0,0,0,0,0.0,50,98,0,0,0.0,0.0,2020-11-30T20:00:00Z,0,19,0,0,0,0,10,0,577018,1,2,0.0,0,-17788,17581,35369,43,False,0,10
Odion Ighalo,FWD,Man Utd,0.5,0,0,0,0,0.0,293,96,0,0,0.0,0.0,2020-11-29T14:00:00Z,0,16,0,0,0,0,10,0,14335,3,2,0.0,0,-331,95,426,62,False,0,10
Olivier Giroud,FWD,Chelsea,1.0,0,0,2,0,0.1,103,91,0,0,1.9,2.0,2020-11-29T16:30:00Z,11,17,0,0,0,0,10,0,46193,0,0,17.0,1,-542,550,1092,67,True,0,10
Rhian Brewster,FWD,Sheffield Utd,1.8,0,0,2,0,12.8,262,97,0,0,5.1,5.4,2020-11-28T20:00:00Z,36,18,0,0,0,0,10,0,465717,0,1,33.0,1,-1015,32272,33287,45,False,0,10
Andy Carroll,FWD,Newcastle,0.2,0,0,0,0,0.0,320,92,0,0,0.0,0.0,2020-11-27T20:00:00Z,0,6,0,0,0,0,10,0,24873,2,0,0.0,0,-1137,772,1909,52,False,0,10
Indiana Vassilev,FWD,Aston Villa,0.0,0,0,0,0,0.0,51,98,0,0,0.0,0.0,2020-11-30T20:00:00Z,0,19,0,0,0,0,10,0,50319,1,2,0.0,0,-1798,357,2155,44,False,0,10
Wesley Moraes,FWD,Aston Villa,0.0,0,0,0,0,0.0,48,98,0,0,0.0,0.0,2020-11-30T20:00:00Z,0,19,0,0,0,0,10,0,757,1,2,0.0,0,4,38,34,60,False,0,10
Sébastien Haller,FWD,West Ham,4.0,0,0,2,0,1.2,441,98,0,0,0.2,0.4,2020-11-30T20:00:00Z,45,2,0,0,0,0,10,0,27820,1,2,0.0,1,2544,4602,2058,61,True,0,10
Matej Vydra,FWD,Burnley,-0.8,0,0,2,0,0.1,93,95,0,0,0.2,0.0,2020-11-28T15:00:00Z,9,12,0,0,0,0,10,0,48251,0,5,2.0,1,-1803,1316,3119,49,False,0,10
Billy Sharp,FWD,Sheffield Utd,0.5,0,0,0,0,0.0,343,97,0,0,0.0,0.0,2020-11-28T20:00:00Z,0,18,0,0,0,0,10,0,10268,0,1,0.0,0,-394,112,506,56,False,0,10
Rodrigo Moreno,FWD,Leeds,0.5,0,0,3,0,10.0,492,93,0,0,1.4,0.0,2020-11-28T17:30:00Z,1,7,0,0,0,0,10,0,161153,1,0,4.0,1,-2100,3592,5692,57,False,0,10
Islam Slimani,FWD,Leicester,1.0,0,0,0,0,0.0,579,94,0,0,0.0,0.0,2020-11-30T17:30:00Z,0,8,0,0,0,0,10,0,4935,2,1,0.0,0,-57,505,562,50,True,0,10
Jordan Hugill,FWD,West Ham,0.0,0,0,0,0,0.0,444,98,0,0,0.0,0.0,2020-11-30T20:00:00Z,0,2,0,0,0,0,10,0,499,1,2,0.0,0,-7,4,11,55,True,0,10
Alexandre Lacazette,FWD,Arsenal,1.5,0,0,3,0,0.3,6,89,0,0,0.2,0.0,2020-11-29T19:15:00Z,9,20,0,0,0,0,10,0,218478,2,1,2.0,1,-19886,1759,21645,83,True,0,10
Tammy Abraham,FWD,Chelsea,6.3,0,0,2,1,2.2,118,91,0,0,2.2,0.0,2020-11-29T16:30:00Z,78,17,0,0,0,0,10,0,197930,0,0,25.0,2,21711,29494,7783,72,True,0,10
Lewis Richardson,FWD,Burnley,-1.5,0,0,0,0,0.0,592,95,0,0,0.0,0.0,2020-11-28T15:00:00Z,0,12,0,0,0,0,10,0,3460,0,5,0.0,0,617,1128,511,45,False,0,10
Cenk Tosun,FWD,Everton,0.0,0,0,0,0,0.0,153,93,0,0,0.0,0.0,2020-11-28T17:30:00Z,0,10,0,0,0,0,10,0,1449,1,0,0.0,0,-22,129,151,60,True,0,10
Divock Origi,FWD,Liverpool,1.3,0,0,0,0,0.0,256,90,0,0,0.0,0.0,2020-11-28T12:30:00Z,0,3,0,0,0,0,10,0,46714,1,1,0.0,0,-817,796,1613,52,False,0,10
Dwight Gayle,FWD,Newcastle,0.0,0,0,0,0,0.0,329,92,0,0,0.0,0.0,2020-11-27T20:00:00Z,0,6,0,0,0,0,10,0,1625,2,0,0.0,0,-21,42,63,59,False,0,10
Liam Delap,FWD,Man City,1.5,0,0,0,0,0.0,539,95,0,0,0.0,0.0,2020-11-28T15:00:00Z,0,4,0,0,0,0,10,0,68123,0,5,0.0,0,217,6529,6312,44,True,0,10
Aaron Connolly,FWD,Brighton,1.3,0,0,0,0,1.1,78,100,1,0,3.8,1.4,2020-12-07T20:00:00Z,63,16,0,0,0,0,11,0,35089,2,1,35.0,2,2280,4597,2317,53,True,0,11
Raúl Jiménez,FWD,Wolves,0.0,0,0,0,0,0.0,460,103,0,0,0.0,0.0,2020-12-06T19:15:00Z,0,11,0,0,0,0,11,0,591490,0,4,0.0,0,-439424,1879,441303,83,False,0,11
Neal Maupay,FWD,Brighton,0.5,0,0,3,0,10.4,68,100,1,0,1.9,2.4,2020-12-07T20:00:00Z,26,16,0,0,0,0,11,0,184328,2,1,6.0,1,-60176,1302,61478,62,True,0,11
Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,169,101,0,0,0.0,0.0,2020-12-05T12:30:00Z,0,4,0,0,0,0,11,0,16052,1,1,0.0,0,-230,17,247,58,False,0,11
Shane Long,FWD,Southampton,0.7,0,0,0,0,0.0,361,100,0,0,0.0,0.0,2020-12-07T20:00:00Z,0,3,0,0,0,0,11,0,47380,2,1,0.0,0,-132,2659,2791,52,False,0,11
Jamie Vardy,FWD,Leicester,5.5,0,3,28,0,1.8,224,105,1,1,5.8,31.6,2020-12-06T14:15:00Z,90,15,0,0,0,0,11,0,2328122,2,1,25.0,8,136442,206814,70372,103,False,1,11
Léo Bonatini,FWD,Wolves,0.0,0,0,0,0,0.0,463,103,0,0,0.0,0.0,2020-12-06T19:15:00Z,0,11,0,0,0,0,11,0,10506,0,4,0.0,0,-216,34,250,48,False,0,11
Kelechi Iheanacho,FWD,Leicester,1.2,0,0,4,0,1.9,233,105,0,0,2.3,1.4,2020-12-06T14:15:00Z,21,15,0,0,0,0,11,0,21831,2,1,20.0,1,-382,538,920,56,False,0,11
Gabriel Fernando de Jesus,FWD,Man City,4.5,0,0,7,1,21.9,282,104,0,0,3.4,4.0,2020-12-05T15:00:00Z,90,8,0,0,0,0,11,0,234699,0,2,8.0,2,105167,115353,10186,94,True,0,11
Kenneth Zohore,FWD,West Brom,0.0,0,0,0,0,0.0,416,107,0,0,0.0,0.0,2020-12-06T12:00:00Z,0,6,0,0,0,0,11,0,2952,5,1,0.0,0,-2,183,185,48,True,0,11
Richarlison de Andrade,FWD,Everton,5.2,1,2,29,0,33.1,166,101,1,0,8.9,29.6,2020-12-05T12:30:00Z,90,4,0,0,0,0,11,0,348433,1,1,26.0,7,16798,33073,16275,78,False,0,11
Danny Welbeck,FWD,Brighton,6.3,1,0,18,0,11.4,588,100,2,0,4.2,6.0,2020-12-07T20:00:00Z,81,16,0,0,0,0,11,0,61673,2,1,25.0,5,40103,44957,4854,55,True,0,11
Edward Nketiah,FWD,Arsenal,0.3,0,0,2,0,10.8,22,106,0,0,1.7,2.2,2020-12-06T16:30:00Z,15,17,0,0,0,0,11,0,43049,0,2,4.0,1,-2223,790,3013,55,False,0,11
Timo Werner,FWD,Chelsea,4.5,1,0,9,0,33.2,117,102,1,0,19.0,42.8,2020-12-05T20:00:00Z,90,10,0,0,0,0,11,0,1788332,1,3,114.0,5,18464,110136,91672,95,True,0,11
Roberto Firmino,FWD,Liverpool,4.3,0,0,9,1,3.4,249,103,0,0,0.9,1.8,2020-12-06T19:15:00Z,72,20,0,0,0,0,11,0,172827,0,4,4.0,2,-1862,8725,10587,92,True,0,11
Che Adams,FWD,Southampton,3.7,0,0,8,0,12.7,377,100,1,0,1.8,5.0,2020-12-07T20:00:00Z,90,3,0,0,0,0,11,0,601149,2,1,0.0,2,191523,221883,30360,60,False,0,11
Hal Robson-Kanu,FWD,West Brom,0.2,0,0,0,0,0.0,408,107,0,0,0.0,0.0,2020-12-06T12:00:00Z,0,6,0,0,0,0,11,0,7866,5,1,0.0,0,183,555,372,52,True,0,11
Andi Zeqiri,FWD,Brighton,0.0,0,0,0,0,0.0,574,100,0,0,0.0,0.0,2020-12-07T20:00:00Z,0,16,0,0,0,0,11,0,2568,2,1,0.0,0,22,316,294,50,True,0,11
Carlos Vinicius Alves Morais,FWD,Spurs,0.0,0,0,0,0,0.0,564,106,0,0,0.0,0.0,2020-12-06T16:30:00Z,0,1,0,0,0,0,11,0,3410,0,2,0.0,0,-170,311,481,70,True,0,11
Christian Benteke,FWD,Crystal Palace,5.5,0,3,50,0,45.1,132,107,1,2,22.1,83.0,2020-12-06T12:00:00Z,90,18,0,0,0,0,11,0,15458,5,1,93.0,13,-182,596,778,55,False,0,11
Charlie Austin,FWD,West Brom,-0.5,0,0,0,0,0.0,415,107,0,0,0.0,0.0,2020-12-06T12:00:00Z,0,6,0,0,0,0,11,0,15448,5,1,0.0,0,-373,561,934,51,True,0,11
Ashley Barnes,FWD,Burnley,0.5,0,0,5,0,10.3,87,101,0,0,2.0,4.0,2020-12-05T12:30:00Z,15,7,0,0,0,0,11,0,10154,1,1,6.0,1,156,935,779,60,True,0,11
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,108,0,0,0.0,0.0,2020-12-05T17:30:00Z,0,13,0,0,0,0,11,0,528,3,1,0.0,0,10,24,14,55,True,0,11
Danny Ings,FWD,Southampton,1.4,0,3,31,0,10.3,366,100,0,1,8.8,39.4,2020-12-07T20:00:00Z,45,3,0,0,0,0,11,0,411580,2,1,38.0,8,-22616,7975,30591,83,False,0,11
Bobby Decordova-Reid,FWD,Fulham,2.2,0,0,5,0,1.8,181,104,2,0,1.0,8.0,2020-12-05T15:00:00Z,70,12,0,0,0,0,11,0,20122,0,2,0.0,2,5167,7431,2264,53,False,0,11
Michy Batshuayi,FWD,Crystal Palace,1.8,0,0,3,0,0.2,108,107,0,0,0.0,0.2,2020-12-06T12:00:00Z,9,18,0,0,0,0,11,0,55270,5,1,0.0,1,-3802,1900,5702,58,False,0,11
Harry Kane,FWD,Spurs,4.5,1,3,39,1,11.2,388,106,0,1,11.1,62.6,2020-12-06T16:30:00Z,90,1,0,0,0,0,11,0,2928321,0,2,37.0,12,-264317,65490,329807,109,True,0,11
Edinson Cavani,FWD,Man Utd,5.8,0,0,2,0,1.4,569,108,1,0,0.0,0.0,2020-12-05T17:30:00Z,45,19,0,0,0,0,11,0,274902,3,1,0.0,1,201055,210304,9249,81,False,0,11
Florin Andone,FWD,Brighton,0.0,0,0,0,0,0.0,64,100,0,0,0.0,0.0,2020-12-07T20:00:00Z,0,16,0,0,0,0,11,0,5785,2,1,0.0,0,-158,65,223,48,True,0,11
Fabio Silva,FWD,Wolves,-0.3,0,0,1,0,1.4,504,103,2,0,0.2,1.0,2020-12-06T19:15:00Z,28,11,0,0,0,0,11,0,45036,0,4,0.0,1,5342,7483,2141,52,False,0,11
Chris Wood,FWD,Burnley,3.5,0,0,1,0,14.9,91,101,1,0,8.3,9.8,2020-12-05T12:30:00Z,90,7,0,0,0,0,11,0,75311,1,1,58.0,2,2243,6849,4606,62,True,0,11
Connor Wickham,FWD,Crystal Palace,0.0,0,0,0,0,0.0,136,107,0,0,0.0,0.0,2020-12-06T12:00:00Z,0,18,0,0,0,0,11,0,41931,5,1,0.0,0,-1330,430,1760,45,False,0,11
Glenn Murray,FWD,Brighton,0.0,0,0,0,0,0.0,53,100,0,0,0.0,0.0,2020-12-07T20:00:00Z,0,16,0,0,0,0,11,0,7420,2,1,0.0,0,-192,57,249,48,True,0,11
Lys Mousset,FWD,Sheffield Utd,-0.2,0,0,0,0,0.0,359,105,0,0,0.0,0.0,2020-12-06T14:15:00Z,0,9,0,0,0,0,11,0,5310,2,1,0.0,0,169,329,160,58,True,0,11
Max Thompson,FWD,Burnley,-0.5,0,0,0,0,0.0,591,101,0,0,0.0,0.0,2020-12-05T12:30:00Z,0,7,0,0,0,0,11,0,5215,1,1,0.0,0,1529,2676,1147,45,True,0,11
Michael Obafemi,FWD,Southampton,0.0,0,0,0,0,0.0,381,100,0,0,0.0,0.0,2020-12-07T20:00:00Z,0,3,0,0,0,0,11,0,76145,2,1,0.0,0,-2036,2071,4107,47,False,0,11
Dominic Calvert-Lewin,FWD,Everton,7.5,0,0,22,0,5.3,164,101,1,1,15.5,44.6,2020-12-05T12:30:00Z,90,4,0,0,0,0,11,0,4719468,1,1,105.0,6,107896,189954,82058,80,False,0,11
David McGoldrick,FWD,Sheffield Utd,0.2,0,0,0,0,0.0,344,105,0,0,0.0,0.0,2020-12-06T14:15:00Z,0,9,0,0,0,0,11,0,49892,2,1,0.0,0,-4057,3077,7134,53,True,0,11
Daniel N'Lundulu,FWD,Southampton,0.3,0,0,0,0,0.0,590,100,0,0,0.0,0.0,2020-12-07T20:00:00Z,0,3,0,0,0,0,11,0,6714,2,1,0.0,0,1015,2111,1096,45,False,0,11
Aleksandar Mitrović,FWD,Fulham,-0.8,0,0,0,0,0.0,184,104,0,0,0.0,0.0,2020-12-05T15:00:00Z,0,12,0,0,0,0,11,0,398813,0,2,0.0,0,-41679,7273,48952,56,False,0,11
Anthony Martial,FWD,Man Utd,1.8,0,0,0,0,4.3,303,108,1,0,3.2,0.2,2020-12-05T17:30:00Z,61,19,0,0,0,0,11,0,271415,3,1,27.0,2,-17430,4258,21688,87,False,0,11
Jay Rodriguez,FWD,Burnley,2.2,0,0,8,0,2.8,86,101,1,0,1.0,5.6,2020-12-05T12:30:00Z,74,7,0,0,0,0,11,0,20505,1,1,2.0,2,366,1125,759,58,True,0,11
Ellis Simms,FWD,Everton,0.5,0,0,0,0,0.0,596,101,0,0,0.0,0.0,2020-12-05T12:30:00Z,0,4,0,0,0,0,11,0,3584,1,1,0.0,0,586,1322,736,45,False,0,11
Patrick Bamford,FWD,Leeds,3.5,0,2,29,0,0.7,202,102,3,1,7.2,41.0,2020-12-05T20:00:00Z,90,5,0,0,0,0,11,0,2621988,1,3,30.0,8,-55858,128708,184566,61,False,0,11
Karlan Grant,FWD,West Brom,1.5,0,0,6,0,2.7,582,107,3,0,3.6,8.6,2020-12-06T12:00:00Z,61,6,0,0,0,0,11,0,4516,5,1,25.0,2,32,1197,1165,59,True,0,11
