name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Marcus Bettinelli,GK,Fulham,0.0,0,0,0,0,0.0,183,207,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,18,0,0,0,0,21,0,2081,2,2,0.0,0,-24,0,24,43,False,0,21
James Trafford,GK,Man City,1.0,0,0,0,0,0.0,595,205,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,15,0,0,0,0,21,0,8126,0,1,0.0,0,-415,169,584,40,True,0,21
Nick Pope,GK,Burnley,3.6,0,0,23,0,0.0,96,201,2,0,4.7,47.0,2021-01-31T12:00:00Z,90,5,0,0,0,0,21,7,869008,0,2,0.0,3,15601,31469,15868,54,False,0,21
Matt Macey,GK,Arsenal,0.0,0,0,0,0,0.0,527,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,13,0,0,0,0,21,0,110361,0,0,0.0,0,-4651,0,4651,40,True,0,21
Scott Carson,GK,Man City,0.8,0,0,0,0,0.0,608,205,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,15,0,0,0,0,21,0,1952,0,1,0.0,0,-160,50,210,40,True,0,21
Vicente Guaita,GK,Crystal Palace,5.4,0,1,29,1,0.0,128,202,0,0,2.7,27.2,2021-01-30T15:00:00Z,90,20,0,0,0,0,21,4,251293,0,1,0.0,8,356,9509,9153,48,True,0,21
Danny Ward,GK,Leicester,0.5,0,0,0,0,0.0,223,204,0,0,0.0,0.0,2021-01-31T14:00:00Z,0,10,0,0,0,0,21,0,13197,3,1,0.0,0,-8,164,172,43,True,0,21
Michael Verrips,GK,Sheffield Utd,-1.0,0,0,0,0,0.0,580,205,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,12,0,0,0,0,21,0,27885,0,1,0.0,0,0,809,809,40,False,0,21
Fraser Forster,GK,Southampton,1.5,0,0,0,0,0.0,523,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,2,0,0,0,0,21,0,498215,1,0,0.0,0,16564,28801,12237,40,True,0,21
Stephen Henderson,GK,Crystal Palace,0.0,0,0,0,0,0.0,578,202,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,20,0,0,0,0,21,0,41627,0,1,0.0,0,-356,863,1219,40,True,0,21
David de Gea,GK,Man Utd,4.8,0,0,25,1,0.0,291,199,0,0,2.3,23.0,2021-01-30T17:30:00Z,90,1,0,0,0,0,21,3,390295,0,0,0.0,7,-15428,6258,21686,53,False,0,21
Kepa Arrizabalaga,GK,Chelsea,1.0,0,0,0,0,0.0,112,201,0,0,0.0,0.0,2021-01-31T12:00:00Z,0,4,0,0,0,0,21,0,44199,0,2,0.0,0,-209,147,356,47,True,0,21
Aaron Ramsdale,GK,Sheffield Utd,2.4,0,0,16,0,0.0,483,205,1,0,3.0,30.2,2021-01-30T15:00:00Z,90,12,0,0,0,0,21,4,146445,0,1,0.0,3,-1873,1817,3690,46,False,0,21
Kasper Schmeichel,GK,Leicester,5.1,0,0,17,0,0.0,217,204,3,0,2.9,28.8,2021-01-31T14:00:00Z,90,10,0,0,0,0,21,3,806746,3,1,0.0,2,24062,36109,12047,55,True,0,21
Simon Moore,GK,Sheffield Utd,0.0,0,0,0,0,0.0,348,205,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,12,0,0,0,0,21,0,7827,0,1,0.0,0,-85,0,85,43,False,0,21
Jordan Pickford,GK,Everton,2.0,0,0,10,0,0.0,157,203,2,0,1.1,11.0,2021-01-30T12:30:00Z,90,14,0,0,0,0,21,1,444209,2,0,0.0,1,3496,12123,8627,48,True,0,21
Robert Sánchez,GK,Brighton,4.5,0,1,29,1,0.0,597,200,0,0,2.8,27.6,2021-01-31T19:15:00Z,90,17,0,0,0,0,21,4,102778,0,1,0.0,8,8166,14231,6065,44,True,0,21
Jed Steer,GK,Aston Villa,0.0,0,0,0,0,0.0,32,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,333316,1,0,0.0,0,-5679,2467,8146,40,False,0,21
Wes Foderingham,GK,Sheffield Utd,-1.0,0,0,0,0,0.0,350,205,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,12,0,0,0,0,21,0,7847,0,1,0.0,0,-40,59,99,43,False,0,21
Emiliano Martínez,GK,Aston Villa,5.0,0,3,28,1,0.0,12,206,0,0,3.3,33.2,2021-01-30T20:00:00Z,90,16,0,0,0,0,21,4,2594223,1,0,0.0,10,1517,45902,44385,51,False,0,21
John Ruddy,GK,Wolves,0.0,0,0,0,0,0.0,453,202,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,6,0,0,0,0,21,0,18832,0,1,0.0,0,-146,103,249,43,False,0,21
Lukasz Fabianski,GK,West Ham,1.5,0,0,13,0,0.0,431,208,3,0,1.4,14.4,2021-01-31T16:30:00Z,90,11,0,0,0,0,21,2,302430,3,1,0.0,1,-15761,3473,19234,51,True,0,21
Ørjan Nyland,GK,Aston Villa,0.0,0,0,0,0,0.0,35,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,363502,1,0,0.0,0,-12102,0,12102,40,False,0,21
Alex McCarthy,GK,Southampton,1.2,0,0,14,0,0.0,363,206,1,0,2.7,27.4,2021-01-30T20:00:00Z,90,2,0,0,0,0,21,3,1490480,1,0,0.0,3,-30529,17096,47625,46,True,0,21
Wayne Hennessey,GK,Crystal Palace,0.0,0,0,0,0,0.0,126,202,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,20,0,0,0,0,21,0,23940,0,1,0.0,0,-212,117,329,43,True,0,21
Hugo Lloris,GK,Spurs,3.9,0,0,12,0,0.0,383,200,1,0,1.5,15.2,2021-01-31T19:15:00Z,90,3,0,0,0,0,21,2,569246,0,1,0.0,2,-2274,13778,16052,56,False,0,21
Karlo Ziger,GK,Chelsea,1.0,0,0,0,0,0.0,593,201,0,0,0.0,0.0,2021-01-31T12:00:00Z,0,4,0,0,0,0,21,0,61671,0,2,0.0,0,1679,3670,1991,40,True,0,21
Elia Caprile,GK,Leeds,-0.5,0,0,0,0,0.0,532,204,0,0,0.0,0.0,2021-01-31T14:00:00Z,0,9,0,0,0,0,21,0,23513,3,1,0.0,0,-334,247,581,40,False,0,21
Darren Randolph,GK,West Ham,-0.8,0,0,0,0,0.0,430,208,0,0,0.0,0.0,2021-01-31T16:30:00Z,0,11,0,0,0,0,21,0,21058,3,1,0.0,0,-1644,44,1688,44,True,0,21
Jonas Lössl,GK,Everton,0.0,0,0,0,0,0.0,151,203,0,0,0.0,0.0,2021-01-30T12:30:00Z,0,14,0,0,0,0,21,0,8991,2,0,0.0,0,-40,52,92,43,True,0,21
Paulo Gazzaniga,GK,Spurs,0.5,0,0,0,0,0.0,393,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,3,0,0,0,0,21,0,17489,0,1,0.0,0,-126,71,197,43,False,0,21
Tom Heaton,GK,Aston Villa,0.0,0,0,0,0,0.0,28,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,4897,1,0,0.0,0,34,190,156,45,False,0,21
Roberto Jimenez Gago,GK,West Ham,0.0,0,0,0,0,0.0,433,208,0,0,0.0,0.0,2021-01-31T16:30:00Z,0,11,0,0,0,0,21,0,801,3,1,0.0,0,-5,0,5,45,True,0,21
Will Norris,GK,Burnley,-1.0,0,0,0,0,0.0,583,201,0,0,0.0,0.0,2021-01-31T12:00:00Z,0,5,0,0,0,0,21,0,10410,0,2,0.0,0,-50,277,327,40,False,0,21
Adrián San Miguel del Castillo,GK,Liverpool,1.0,0,0,0,0,0.0,245,208,0,0,0.0,0.0,2021-01-31T16:30:00Z,0,19,0,0,0,0,21,0,27469,3,1,0.0,0,-373,242,615,42,False,0,21
Sergio Romero,GK,Man Utd,0.0,0,0,0,0,0.0,289,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,1,0,0,0,0,21,0,5805,0,0,0.0,0,-24,0,24,49,False,0,21
Rui Pedro dos Santos Patrício,GK,Wolves,2.8,0,0,9,0,0.0,455,202,1,0,0.5,5.4,2021-01-30T15:00:00Z,90,6,0,0,0,0,21,1,372868,0,1,0.0,2,-4041,3964,8005,54,False,0,21
João Virgínia,GK,Everton,0.0,0,0,0,0,0.0,167,203,0,0,0.0,0.0,2021-01-30T12:30:00Z,0,14,0,0,0,0,21,0,5463,2,0,0.0,0,-27,20,47,43,True,0,21
Rúnar Alex Rúnarsson,GK,Arsenal,0.0,0,0,0,0,0.0,547,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,13,0,0,0,0,21,0,3219,0,0,0.0,0,-34,33,67,45,True,0,21
Daniel Langley,GK,Newcastle,0.0,0,0,0,0,0.0,606,217,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,6,0,0,0,0,22,0,5637,2,1,0.0,0,-33,216,249,40,True,0,22
Bailey Peacock-Farrell,GK,Burnley,-1.5,0,0,0,0,0.0,99,210,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,12,0,0,0,0,22,0,108363,2,0,0.0,0,-805,806,1611,40,True,0,22
Andy Lonergan,GK,West Brom,-0.5,0,0,0,0,0.0,639,214,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,15,0,0,0,0,22,0,1922,1,2,0.0,0,376,539,163,40,False,0,22
Zack Steffen,GK,Man City,1.5,0,0,0,0,0.0,538,210,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,4,0,0,0,0,22,0,6865,2,0,0.0,0,-523,136,659,44,False,0,22
Fabricio Agosto Ramírez,GK,Fulham,-1.0,0,0,0,0,0.0,171,211,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,9,0,0,0,0,22,0,112552,2,0,0.0,0,-975,452,1427,40,True,0,22
Karl Darlow,GK,Newcastle,2.3,0,0,9,0,0.0,325,217,2,0,0.7,7.0,2021-02-02T20:15:00Z,90,6,0,0,0,0,22,1,161798,2,1,0.0,1,-773,4459,5232,50,True,0,22
Bernd Leno,GK,Arsenal,4.7,0,0,3,0,0.0,8,215,2,0,0.9,8.8,2021-02-02T18:00:00Z,71,20,0,0,0,1,22,3,753273,1,2,0.0,-1,27868,37808,9940,50,False,0,22
Illan Meslier,GK,Leeds,2.2,0,0,16,0,0.0,213,212,2,0,3.2,31.8,2021-02-03T19:30:00Z,90,7,0,0,0,0,22,4,449538,2,1,0.0,2,-5262,6877,12139,47,True,0,22
Sam Johnstone,GK,West Brom,0.7,0,0,17,0,0.0,417,214,2,0,2.2,22.2,2021-02-02T18:00:00Z,90,15,0,0,0,0,22,4,218107,1,2,0.0,2,-2572,7235,9807,45,False,0,22
Edouard Mendy,GK,Chelsea,5.2,0,0,24,1,0.0,548,218,0,0,1.3,12.6,2021-02-04T20:00:00Z,90,17,0,0,0,0,22,2,542010,1,0,0.0,6,-8741,11457,20198,51,False,0,22
Claudio Bravo,GK,Man City,0.0,0,0,0,0,0.0,267,210,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,4,0,0,0,0,22,0,1733,2,0,0.0,0,-13,0,13,45,False,0,22
Matija Sarkic,GK,Wolves,0.0,0,0,0,0,0.0,472,215,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,1,0,0,0,0,22,0,7091,1,2,0.0,0,-49,0,49,44,True,0,22
Alphonse Areola,GK,Fulham,2.5,0,0,13,0,0.0,516,211,2,0,2.4,24.0,2021-02-03T18:00:00Z,90,9,0,0,0,0,22,3,255395,2,0,0.0,2,-5529,8453,13982,45,True,0,22
Jack Butland,GK,Crystal Palace,0.0,0,0,0,0,0.0,586,217,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,14,0,0,0,0,22,0,3640,2,1,0.0,0,-36,84,120,45,False,0,22
Robin Olsen,GK,Everton,0.8,0,0,16,0,0.0,573,212,1,0,4.4,43.6,2021-02-03T19:30:00Z,90,10,0,0,0,0,22,6,5620,2,1,0.0,3,149,329,180,45,False,1,22
Alisson Ramses Becker,GK,Liverpool,4.4,0,0,0,0,0.0,252,216,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,3,0,0,0,0,22,0,551697,1,0,0.0,0,7864,15511,7647,59,True,0,22
Kamil Miazek,GK,Leeds,0.0,0,0,0,0,0.0,208,212,0,0,0.0,0.0,2021-02-03T19:30:00Z,0,7,0,0,0,0,22,0,75766,2,1,0.0,0,-1128,0,1128,40,True,0,22
Caoimhin Kelleher,GK,Liverpool,1.6,0,0,15,0,0.0,560,216,1,0,3.0,29.6,2021-02-03T20:15:00Z,90,3,0,0,0,0,22,3,8307,1,0,0.0,3,-355,53,408,45,True,0,22
Marek Rodák,GK,Fulham,-1.0,0,0,0,0,0.0,186,211,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,9,0,0,0,0,22,0,22578,2,0,0.0,0,-236,72,308,43,True,0,22
Joe Hart,GK,Spurs,0.0,0,0,0,0,0.0,482,218,0,0,0.0,0.0,2021-02-04T20:00:00Z,0,5,0,0,0,0,22,0,46117,1,0,0.0,0,-179,211,390,43,True,0,22
Mark Gillespie,GK,Newcastle,0.0,0,0,0,0,0.0,488,217,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,6,0,0,0,0,22,0,5972,2,1,0.0,0,-46,25,71,43,True,0,22
Harry Lewis,GK,Southampton,-0.5,0,0,0,0,0.0,625,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,13,0,0,0,0,22,0,2303,0,9,0.0,0,159,259,100,40,False,0,22
Martin Dubravka,GK,Newcastle,0.0,0,0,0,0,0.0,326,217,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,6,0,0,0,0,22,0,14358,2,1,0.0,0,-198,221,419,48,True,0,22
Mathew Ryan,GK,Arsenal,0.0,0,0,0,0,0.0,70,215,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,20,0,0,0,0,22,0,585247,1,2,0.0,0,-26741,1193,27934,42,False,0,22
Lee Grant,GK,Man Utd,0.5,0,0,0,0,0.0,604,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,16,0,0,0,0,22,0,5144,0,9,0.0,0,5,218,213,40,True,0,22
Jason Steele,GK,Brighton,-1.0,0,0,0,0,0.0,528,216,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,11,0,0,0,0,22,0,55565,1,0,0.0,0,-433,600,1033,40,False,0,22
Dean Henderson,GK,Man Utd,0.5,0,0,0,0,0.0,305,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,16,0,0,0,0,22,0,105665,0,9,0.0,0,-670,91,761,52,True,0,22
Andreas Söndergaard,GK,Wolves,-0.5,0,0,0,0,0.0,617,215,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,1,0,0,0,0,22,0,22129,1,2,0.0,0,1474,2555,1081,40,True,0,22
Willy Caballero,GK,Chelsea,0.0,0,0,0,0,0.0,101,218,0,0,0.0,0.0,2021-02-04T20:00:00Z,0,17,0,0,0,0,22,0,15731,1,0,0.0,0,-90,33,123,47,False,0,22
Francisco Casilla Cortés,GK,Leeds,0.5,0,0,0,0,0.0,194,212,0,0,0.0,0.0,2021-02-03T19:30:00Z,0,7,0,0,0,0,22,0,69763,2,1,0.0,0,-452,545,997,42,True,0,22
David Button,GK,West Brom,-0.1,0,0,0,0,0.0,56,214,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,15,0,0,0,0,22,0,324332,1,2,0.0,0,-1533,3470,5003,40,False,0,22
Angus Gunn,GK,Southampton,0.0,0,0,0,0,0.0,371,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,13,0,0,0,0,22,0,8715,0,9,0.0,0,-99,0,99,43,False,0,22
David Martin,GK,West Ham,0.0,0,0,0,0,0.0,429,209,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,2,0,0,0,0,22,0,504245,3,1,0.0,0,-6509,1559,8068,40,False,0,22
Ederson Santana de Moraes,GK,Man City,7.5,0,0,16,1,0.0,278,210,0,0,0.2,2.4,2021-02-03T18:00:00Z,90,4,0,0,0,0,22,0,658384,2,0,0.0,5,30369,42057,11688,60,False,1,22
Christian Walton,GK,Brighton,-1.0,0,0,0,0,0.0,503,216,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,11,0,0,0,0,22,0,101541,1,0,0.0,0,487,1974,1487,40,False,0,22
Marcus Bettinelli,GK,Fulham,0.0,0,0,0,0,0.0,183,211,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,9,0,0,0,0,22,0,2059,2,0,0.0,0,-19,0,19,43,True,0,22
James Trafford,GK,Man City,1.5,0,0,0,0,0.0,595,210,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,4,0,0,0,0,22,0,8088,2,0,0.0,0,-125,200,325,40,False,0,22
Nick Pope,GK,Burnley,2.7,0,0,18,0,0.0,96,210,2,0,3.4,33.6,2021-02-03T18:00:00Z,90,12,0,0,0,0,22,4,863732,2,0,0.0,2,-7103,12289,19392,54,True,0,22
Matt Macey,GK,Arsenal,0.0,0,0,0,0,0.0,527,215,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,20,0,0,0,0,22,0,106895,1,2,0.0,0,-3521,0,3521,40,False,0,22
Thomas McGill,GK,Brighton,0.2,0,0,0,0,0.0,662,216,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,11,0,0,0,0,22,0,0,1,0,0.0,0,0,0,0,40,False,0,22
Scott Carson,GK,Man City,1.1,0,0,0,0,0.0,608,210,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,4,0,0,0,0,22,0,1905,2,0,0.0,0,-59,57,116,40,False,0,22
Vicente Guaita,GK,Crystal Palace,4.6,0,0,17,0,0.0,128,217,1,0,3.3,32.8,2021-02-02T20:15:00Z,90,14,0,0,0,0,22,4,259402,2,1,0.0,3,6701,11927,5226,48,False,0,22
Danny Ward,GK,Leicester,1.0,0,0,0,0,0.0,223,211,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,8,0,0,0,0,22,0,13185,2,0,0.0,0,-57,61,118,43,False,0,22
Michael Verrips,GK,Sheffield Utd,0.0,0,0,0,0,0.0,580,214,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,18,0,0,0,0,22,0,27169,1,2,0.0,0,-730,414,1144,40,True,0,22
Fraser Forster,GK,Southampton,-0.5,0,0,0,0,0.0,523,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,13,0,0,0,0,22,0,508557,0,9,0.0,0,8888,20073,11185,40,False,0,22
Stephen Henderson,GK,Crystal Palace,0.0,0,0,0,0,0.0,578,217,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,14,0,0,0,0,22,0,41446,2,1,0.0,0,-345,673,1018,40,False,0,22
David de Gea,GK,Man Utd,5.5,0,0,21,1,0.0,291,213,0,0,0.6,6.0,2021-02-02T20:15:00Z,90,16,0,0,0,0,22,1,395552,0,9,0.0,6,2458,10758,8300,53,True,0,22
Kepa Arrizabalaga,GK,Chelsea,0.0,0,0,0,0,0.0,112,218,0,0,0.0,0.0,2021-02-04T20:00:00Z,0,17,0,0,0,0,22,0,44002,1,0,0.0,0,-270,68,338,47,False,0,22
Aaron Ramsdale,GK,Sheffield Utd,4.3,0,0,15,0,0.0,483,214,1,0,2.6,26.0,2021-02-02T18:00:00Z,90,18,0,0,0,0,22,3,150690,1,2,0.0,3,3544,6386,2842,46,True,0,22
Kasper Schmeichel,GK,Leicester,6.4,0,0,23,1,0.0,217,211,0,0,1.1,11.4,2021-02-03T18:00:00Z,90,8,0,0,0,0,22,1,810224,2,0,0.0,6,2233,16820,14587,55,False,0,22
Simon Moore,GK,Sheffield Utd,0.0,0,0,0,0,0.0,348,214,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,18,0,0,0,0,22,0,7762,1,2,0.0,0,-68,0,68,43,True,0,22
Jordan Pickford,GK,Everton,0.0,0,0,0,0,0.0,157,212,0,0,0.0,0.0,2021-02-03T19:30:00Z,0,10,0,0,0,0,22,0,427223,2,1,0.0,0,-16966,2048,19014,48,False,0,22
Robert Sánchez,GK,Brighton,5.2,0,1,26,1,0.0,597,216,0,0,0.9,8.6,2021-02-03T20:15:00Z,90,11,0,0,0,0,22,1,117088,1,0,0.0,7,13185,17026,3841,44,False,0,22
Jed Steer,GK,Aston Villa,0.0,0,0,0,0,0.0,32,209,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,19,0,0,0,0,22,0,327863,3,1,0.0,0,-5671,1622,7293,40,True,0,22
Wes Foderingham,GK,Sheffield Utd,0.5,0,0,0,0,0.0,350,214,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,18,0,0,0,0,22,0,7892,1,2,0.0,0,19,119,100,43,True,0,22
Emiliano Martínez,GK,Aston Villa,4.8,0,1,25,0,0.0,12,209,3,0,3.9,39.2,2021-02-03T20:15:00Z,90,19,0,0,0,0,22,6,2681487,3,1,0.0,4,76509,90112,13603,51,True,0,22
John Ruddy,GK,Wolves,-0.5,0,0,0,0,0.0,453,215,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,1,0,0,0,0,22,0,18763,1,2,0.0,0,-114,72,186,43,True,0,22
Lukasz Fabianski,GK,West Ham,2.4,0,0,9,0,0.0,431,209,1,0,0.6,6.2,2021-02-03T20:15:00Z,90,2,0,0,0,0,22,1,297092,3,1,0.0,2,-6172,4612,10784,51,False,0,22
Ørjan Nyland,GK,Aston Villa,0.0,0,0,0,0,0.0,35,209,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,19,0,0,0,0,22,0,354443,3,1,0.0,0,-9149,0,9149,40,True,0,22
Alex McCarthy,GK,Southampton,0.7,0,0,20,0,0.0,363,213,9,0,3.3,33.2,2021-02-02T20:15:00Z,90,13,0,0,0,0,22,6,1461178,0,9,0.0,0,-31075,11691,42766,46,False,0,22
Wayne Hennessey,GK,Crystal Palace,0.0,0,0,0,0,0.0,126,217,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,14,0,0,0,0,22,0,23653,2,1,0.0,0,-296,58,354,43,False,0,22
Hugo Lloris,GK,Spurs,2.4,0,0,10,0,0.0,383,218,1,0,1.2,12.2,2021-02-04T20:00:00Z,90,5,0,0,0,0,22,1,543224,1,0,0.0,2,-26013,2224,28237,56,True,0,22
Karlo Ziger,GK,Chelsea,0.0,0,0,0,0,0.0,593,218,0,0,0.0,0.0,2021-02-04T20:00:00Z,0,17,0,0,0,0,22,0,63426,1,0,0.0,0,1291,3059,1768,40,False,0,22
Elia Caprile,GK,Leeds,0.0,0,0,0,0,0.0,532,212,0,0,0.0,0.0,2021-02-03T19:30:00Z,0,7,0,0,0,0,22,0,23387,2,1,0.0,0,-160,245,405,40,True,0,22
Darren Randolph,GK,West Ham,0.0,0,0,0,0,0.0,430,209,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,2,0,0,0,0,22,0,19894,3,1,0.0,0,-1204,35,1239,44,False,0,22
Jonas Lössl,GK,Everton,0.0,0,0,0,0,0.0,151,212,0,0,0.0,0.0,2021-02-03T19:30:00Z,0,10,0,0,0,0,22,0,8894,2,1,0.0,0,-121,30,151,43,False,0,22
Paulo Gazzaniga,GK,Spurs,0.0,0,0,0,0,0.0,393,218,0,0,0.0,0.0,2021-02-04T20:00:00Z,0,5,0,0,0,0,22,0,17276,1,0,0.0,0,-245,41,286,43,True,0,22
Tom Heaton,GK,Aston Villa,0.0,0,0,0,0,0.0,28,209,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,19,0,0,0,0,22,0,5016,3,1,0.0,0,34,189,155,45,True,0,22
Roberto Jimenez Gago,GK,West Ham,0.0,0,0,0,0,0.0,433,209,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,2,0,0,0,0,22,0,798,3,1,0.0,0,-3,0,3,45,False,0,22
Will Norris,GK,Burnley,-1.5,0,0,0,0,0.0,583,210,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,12,0,0,0,0,22,0,10445,2,0,0.0,0,0,271,271,40,True,0,22
Adrián San Miguel del Castillo,GK,Liverpool,1.0,0,0,0,0,0.0,245,216,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,3,0,0,0,0,22,0,27328,1,0,0.0,0,-235,262,497,42,True,0,22
Sergio Romero,GK,Man Utd,0.0,0,0,0,0,0.0,289,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,16,0,0,0,0,22,0,5778,0,9,0.0,0,-26,0,26,49,True,0,22
Rui Pedro dos Santos Patrício,GK,Wolves,2.5,0,0,12,0,0.0,455,215,1,0,1.8,17.6,2021-02-02T18:00:00Z,90,1,0,0,0,0,22,2,363187,1,2,0.0,2,-9840,1239,11079,54,True,0,22
João Virgínia,GK,Everton,0.0,0,0,0,0,0.0,167,212,0,0,0.0,0.0,2021-02-03T19:30:00Z,0,10,0,0,0,0,22,0,5470,2,1,0.0,0,-13,32,45,43,False,0,22
Rúnar Alex Rúnarsson,GK,Arsenal,0.7,0,0,8,0,0.0,547,215,0,0,1.7,16.6,2021-02-02T18:00:00Z,15,20,0,0,0,0,22,2,3226,1,2,0.0,1,-33,47,80,44,False,0,22
Daniel Langley,GK,Newcastle,0.0,0,0,0,0,0.0,606,225,0,0,0.0,0.0,2021-02-06T15:00:00Z,0,16,0,0,0,0,23,0,5546,2,3,0.0,0,-148,234,382,40,True,0,23
Bailey Peacock-Farrell,GK,Burnley,-0.5,0,0,0,0,0.0,99,220,0,0,0.0,0.0,2021-02-06T15:00:00Z,0,3,0,0,0,0,23,0,106411,1,1,0.0,0,-2029,764,2793,40,True,0,23
Andy Lonergan,GK,West Brom,-1.0,0,0,0,0,0.0,639,227,0,0,0.0,0.0,2021-02-07T12:00:00Z,0,17,0,0,0,0,23,0,2059,0,2,0.0,0,93,369,276,40,False,0,23
Zack Steffen,GK,Man City,0.0,0,0,0,0,0.0,538,223,0,0,0.0,0.0,2021-02-07T16:30:00Z,0,11,0,0,0,0,23,0,6532,4,1,0.0,0,-448,180,628,44,False,0,23
Fabricio Agosto Ramírez,GK,Fulham,-0.5,0,0,0,0,0.0,171,221,0,0,0.0,0.0,2021-02-06T17:30:00Z,0,19,0,0,0,0,23,0,110794,0,0,0.0,0,-1814,419,2233,40,True,0,23
Karl Darlow,GK,Newcastle,2.1,0,0,10,0,0.0,325,225,2,0,2.5,24.8,2021-02-06T15:00:00Z,90,16,0,0,0,0,23,3,157413,2,3,0.0,1,-5087,4568,9655,50,True,1,23
Bernd Leno,GK,Arsenal,0.0,0,0,0,0,0.0,8,219,0,0,0.0,0.0,2021-02-06T12:30:00Z,0,2,0,0,0,0,23,0,591661,0,1,0.0,0,-158654,1266,159920,50,False,0,23
Illan Meslier,GK,Leeds,3.8,0,3,34,1,0.0,213,222,0,0,2.3,23.4,2021-02-08T20:00:00Z,90,6,0,0,0,0,23,3,452769,0,2,0.0,10,1805,15611,13806,47,True,0,23
Sam Johnstone,GK,West Brom,0.3,0,0,17,0,0.0,417,227,2,0,3.1,30.8,2021-02-07T12:00:00Z,90,17,0,0,0,0,23,4,196286,0,2,0.0,2,-22029,1844,23873,45,False,0,23
Edouard Mendy,GK,Chelsea,5.3,0,0,18,0,0.0,548,226,1,0,2.3,22.8,2021-02-07T19:15:00Z,90,15,0,0,0,0,23,3,643368,2,1,0.0,3,93584,102709,9125,51,False,0,23
Claudio Bravo,GK,Man City,0.0,0,0,0,0,0.0,267,223,0,0,0.0,0.0,2021-02-07T16:30:00Z,0,11,0,0,0,0,23,0,1721,4,1,0.0,0,-12,0,12,45,False,0,23
