name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Javier Manquillo,DEF,Newcastle,0.1,0,0,0,0,0.0,332,196,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,10,0,0,0,0,20,0,16625,2,1,0.0,0,-813,106,919,42,True,0,20
James Justin,DEF,Leicester,4.5,0,0,10,0,14.4,239,191,1,0,7.1,20.0,2021-01-27T20:15:00Z,90,7,0,0,0,0,20,0,2051017,1,1,37.0,1,115768,162911,47143,50,False,1,20
Antonio Rüdiger,DEF,Chelsea,4.5,0,1,28,1,3.3,109,194,0,0,3.5,12.4,2021-01-27T18:00:00Z,90,20,0,0,0,0,20,0,53370,0,0,19.0,7,2161,4010,1849,45,True,0,20
Konstantinos Tsimikas,DEF,Liverpool,0.0,0,0,0,0,0.0,242,198,0,0,0.0,0.0,2021-01-28T20:00:00Z,0,17,0,0,0,0,20,0,2563,3,1,0.0,0,-22,31,53,49,False,0,20
Wes Morgan,DEF,Leicester,0.0,0,0,0,0,0.0,216,191,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,7,0,0,0,0,20,0,9392,1,1,0.0,0,-431,156,587,44,False,0,20
Christian Fuchs,DEF,Leicester,0.5,0,0,0,0,0.0,218,191,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,7,0,0,0,0,20,0,18752,1,1,0.0,0,-1428,355,1783,45,False,0,20
Max Kilman,DEF,Wolves,1.3,0,0,23,1,0.1,470,194,0,0,1.8,17.8,2021-01-27T18:00:00Z,90,5,0,0,0,0,20,0,627664,0,0,0.0,6,-68896,15754,84650,40,False,0,20
Michael Hector,DEF,Fulham,-0.5,0,0,0,0,0.0,178,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,3,0,0,0,0,20,0,10479,0,0,0.0,0,-280,104,384,42,False,0,20
Axel Tuanzebe,DEF,Man Utd,0.9,0,0,15,0,2.6,307,192,2,0,2.9,26.2,2021-01-27T20:15:00Z,82,15,0,0,0,0,20,0,8004,2,1,0.0,0,-625,306,931,42,True,1,20
Conor Coady,DEF,Wolves,1.7,0,0,22,1,0.1,459,194,0,0,2.0,19.4,2021-01-27T18:00:00Z,90,5,0,0,0,0,20,0,395236,0,0,0.0,6,-31142,1938,33080,48,False,0,20
Fabian Schär,DEF,Newcastle,1.3,0,0,9,0,1.5,334,196,2,0,4.4,18.0,2021-01-26T18:00:00Z,90,10,0,0,0,0,20,0,8243,2,1,24.0,0,-772,811,1583,49,True,1,20
Florian Lejeune,DEF,Newcastle,0.0,0,0,0,0,0.0,327,196,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,10,0,0,0,0,20,0,930,2,1,0.0,0,-21,6,27,43,True,0,20
Sergio Reguilón,DEF,Spurs,2.0,0,0,0,0,0.0,542,198,0,0,0.0,0.0,2021-01-28T20:00:00Z,0,11,0,0,0,0,20,0,440531,3,1,0.0,0,-30907,18104,49011,57,True,0,20
Cameron Carter-Vickers,DEF,Spurs,0.0,0,0,0,0,0.0,521,198,0,0,0.0,0.0,2021-01-28T20:00:00Z,0,11,0,0,0,0,20,0,18621,3,1,0.0,0,-537,65,602,39,True,0,20
Marcos Rojo,DEF,Man Utd,0.0,0,0,0,0,0.0,294,192,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,15,0,0,0,0,20,0,3853,2,1,0.0,0,-23,23,46,48,True,0,20
Jack O'Connell,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,354,192,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,13,0,0,0,0,20,0,9845,2,1,0.0,0,-192,53,245,47,False,0,20
Pablo Marí,DEF,Arsenal,0.0,0,0,0,0,0.0,10,197,0,0,0.0,0.0,2021-01-26T20:15:00Z,0,16,0,0,0,0,20,0,11536,3,1,0.0,0,-5695,247,5942,44,False,0,20
Fikayo Tomori,DEF,Chelsea,0.0,0,0,0,0,0.0,121,194,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,20,0,0,0,0,20,0,17292,0,0,0.0,0,-452,119,571,47,True,0,20
Kyle Walker,DEF,Man City,2.2,0,0,0,0,0.0,270,193,0,0,0.0,0.0,2021-01-26T20:15:00Z,0,18,0,0,0,0,20,0,445371,5,0,0.0,0,-25549,8716,34265,61,False,0,20
Filip Benkovic,DEF,Leicester,0.0,0,0,0,0,0.0,237,191,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,7,0,0,0,0,20,0,1717,1,1,0.0,0,-28,2,30,43,False,0,20
Diego Llorente,DEF,Leeds,0.3,0,0,3,0,0.0,549,196,0,0,0.0,0.0,2021-01-26T18:00:00Z,9,14,0,0,0,0,20,0,1686,2,1,0.0,1,175,276,101,44,False,0,20
Antonee Robinson,DEF,Fulham,0.0,0,0,0,0,0.0,484,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,3,0,0,0,0,20,0,15869,0,0,0.0,0,-4309,344,4653,44,False,0,20
Joël Veltman,DEF,Brighton,4.7,0,2,28,1,49.2,67,189,0,0,7.3,23.4,2021-01-27T19:30:00Z,90,8,0,0,0,0,20,0,33436,0,0,0.0,8,2213,4964,2751,43,True,0,20
Jayden Bogle,DEF,Sheffield Utd,1.5,0,0,0,0,0.3,510,192,1,0,0.1,0.4,2021-01-27T20:15:00Z,37,13,0,0,0,0,20,0,6759,2,1,0.0,1,-143,352,495,43,False,0,20
Kenny Tete,DEF,Fulham,2.3,0,0,23,1,15.8,517,189,0,0,4.7,13.6,2021-01-27T19:30:00Z,78,3,0,0,0,0,20,0,5791,0,0,18.0,6,970,1515,545,43,False,0,20
Adam Webster,DEF,Brighton,3.7,0,0,14,1,1.5,66,189,0,0,1.3,3.4,2021-01-27T19:30:00Z,90,8,0,0,0,0,20,0,115557,0,0,8.0,6,29,6293,6264,44,True,0,20
Shane Duffy,DEF,Brighton,0.0,0,0,0,0,0.0,58,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,2969,0,0,0.0,0,-56,1,57,43,True,0,20
Kevin Long,DEF,Burnley,-0.5,0,0,0,0,0.0,85,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,2,0,0,0,0,20,0,13067,2,3,0.0,0,-220,203,423,43,True,0,20
Danny Rose,DEF,Spurs,0.0,0,0,0,0,0.0,384,198,0,0,0.0,0.0,2021-01-28T20:00:00Z,0,11,0,0,0,0,20,0,11549,3,1,0.0,0,-101,4,105,47,True,0,20
Alex Nicolao Telles,DEF,Man Utd,1.9,1,3,26,0,34.0,568,192,2,0,6.6,24.4,2021-01-27T20:15:00Z,81,15,0,0,0,0,20,0,62741,2,1,8.0,7,-10336,1295,11631,55,True,0,20
Jack Robinson,DEF,Sheffield Utd,-0.4,0,0,0,0,0.0,352,192,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,13,0,0,0,0,20,0,8297,2,1,0.0,0,-476,18,494,42,False,0,20
Seamus Coleman,DEF,Everton,0.8,0,0,3,0,0.3,152,191,0,0,0.0,0.0,2021-01-27T20:15:00Z,1,9,0,0,0,0,20,0,48291,1,1,0.0,1,-1214,858,2072,48,True,0,20
Oluwasemilogo Adesewo Ibidapo Ajayi,DEF,West Brom,0.3,0,0,8,0,0.4,419,193,5,0,3.9,21.8,2021-01-26T20:15:00Z,90,12,0,0,0,0,20,0,20212,5,0,17.0,0,1845,3831,1986,48,True,0,20
Erik Pieters,DEF,Burnley,1.7,1,0,22,0,21.3,83,190,2,0,6.0,36.6,2021-01-27T18:00:00Z,90,2,0,0,0,0,20,0,40750,2,3,2.0,4,-2316,2525,4841,43,True,0,20
Nélson Cabral Semedo,DEF,Wolves,2.0,0,0,23,1,0.1,546,194,0,0,1.1,10.8,2021-01-27T18:00:00Z,90,5,0,0,0,0,20,0,151819,0,0,0.0,6,-14427,1580,16007,53,False,0,20
Serge Aurier,DEF,Spurs,2.3,0,0,4,0,2.3,389,198,1,0,0.2,0.0,2021-01-28T20:00:00Z,45,11,0,0,0,0,20,0,142803,3,1,0.0,1,-7953,4288,12241,52,True,0,20
Ben White,DEF,Brighton,4.7,0,2,28,1,12.3,74,189,0,0,3.1,14.4,2021-01-27T19:30:00Z,90,8,0,0,0,0,20,0,90431,0,0,4.0,8,1223,6418,5195,44,True,0,20
George Baldock,DEF,Sheffield Utd,0.0,0,0,5,0,11.5,351,192,1,0,1.9,3.6,2021-01-27T20:15:00Z,90,13,0,0,0,0,20,0,74905,2,1,4.0,2,-2870,161,3031,49,False,0,20
Terence Kongolo,DEF,Fulham,0.0,0,0,0,0,0.0,585,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,3,0,0,0,0,20,0,219,0,0,0.0,0,-4,45,49,43,False,0,20
Bernardo Fernandes da Silva Junior,DEF,Brighton,0.0,0,0,0,0,0.0,75,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,510326,0,0,0.0,0,-49141,2501,51642,39,True,0,20
Ben Mee,DEF,Burnley,4.0,0,0,23,0,0.2,88,190,2,1,8.2,48.6,2021-01-27T18:00:00Z,90,2,0,0,0,0,20,0,128380,2,3,33.0,7,-5883,10953,16836,49,True,0,20
Yan Valery,DEF,Southampton,0.5,0,0,12,0,20.3,378,197,3,0,5.0,26.0,2021-01-26T20:15:00Z,90,1,0,0,0,0,20,0,5060,3,1,4.0,1,107,231,124,47,True,0,20
Oleksandr Zinchenko,DEF,Man City,7.1,0,0,26,1,24.7,283,193,0,0,4.1,16.6,2021-01-26T20:15:00Z,90,18,0,0,0,0,20,0,26060,5,0,0.0,6,2958,4655,1697,55,False,0,20
Vladimir Coufal,DEF,West Ham,4.8,0,0,15,0,13.3,558,195,2,0,4.1,21.6,2021-01-26T18:00:00Z,90,6,0,0,0,0,20,0,586286,3,2,6.0,1,22372,61953,39581,47,False,0,20
Bjorn Engels,DEF,Aston Villa,0.5,0,0,0,0,0.0,36,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,4,0,0,0,0,20,0,5134,2,3,0.0,0,-26,106,132,44,False,0,20
Maxime Le Marchand,DEF,Fulham,-0.5,0,0,0,0,0.0,173,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,3,0,0,0,0,20,0,5322,0,0,0.0,0,-145,35,180,42,False,0,20
Emil Krafth,DEF,Newcastle,0.2,0,0,0,0,0.0,333,196,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,10,0,0,0,0,20,0,4515,2,1,0.0,0,-24,130,154,42,True,0,20
Jan Bednarek,DEF,Southampton,2.5,0,0,11,0,0.7,376,197,3,0,1.8,17.0,2021-01-26T20:15:00Z,90,1,0,0,0,0,20,0,1029702,3,1,0.0,1,25601,94094,68493,49,True,0,20
Leif Davis,DEF,Leeds,0.0,0,0,0,0,0.0,214,196,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,14,0,0,0,0,20,0,95479,2,1,0.0,0,-3265,1214,4479,39,False,0,20
Barry Douglas,DEF,Leeds,0.0,0,0,0,0,0.0,196,196,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,14,0,0,0,0,20,0,322675,2,1,0.0,0,-16573,1352,17925,38,False,0,20
Phil Bardsley,DEF,Burnley,-0.5,0,0,0,0,0.0,82,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,2,0,0,0,0,20,0,13512,2,3,0.0,0,-253,154,407,44,True,0,20
Eric Garcia,DEF,Man City,1.5,0,0,0,0,0.0,288,193,0,0,0.0,0.0,2021-01-26T20:15:00Z,0,18,0,0,0,0,20,0,11937,5,0,0.0,0,24,245,221,47,False,0,20
Tyrone Mings,DEF,Aston Villa,2.7,0,0,10,0,0.0,41,190,3,0,3.8,21.2,2021-01-27T18:00:00Z,90,4,0,0,0,0,20,0,673542,2,3,17.0,1,-23629,16187,39816,54,False,0,20
Thiago Thiago,DEF,Chelsea,4.7,0,3,31,1,3.8,490,194,0,0,3.0,26.0,2021-01-27T18:00:00Z,90,20,0,0,0,0,20,0,318184,0,0,0.0,9,-6081,12189,18270,56,True,0,20
Ben Gibson,DEF,Burnley,0.0,0,0,0,0,0.0,94,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,2,0,0,0,0,20,0,9384,2,3,0.0,0,-338,25,363,39,True,0,20
Mamadou Sakho,DEF,Crystal Palace,0.0,0,0,0,0,0.0,127,195,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,19,0,0,0,0,20,0,13064,3,2,0.0,0,-647,19,666,44,True,0,20
Alfie Mawson,DEF,Fulham,0.0,0,0,0,0,0.0,185,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,3,0,0,0,0,20,0,613,0,0,0.0,0,-15,3,18,43,False,0,20
Denis Odoi,DEF,Fulham,-0.5,0,0,0,0,0.0,525,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,3,0,0,0,0,20,0,4674,0,0,0.0,0,-50,136,186,42,False,0,20
Timothy Castagne,DEF,Leicester,4.5,0,0,15,0,23.8,498,191,1,0,4.5,15.4,2021-01-27T20:15:00Z,90,7,0,0,0,0,20,0,382158,1,1,6.0,2,6439,16033,9594,57,False,0,20
Sam Woods,DEF,Crystal Palace,0.0,0,0,0,0,0.0,522,195,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,19,0,0,0,0,20,0,45428,3,2,0.0,0,-1317,647,1964,40,True,0,20
Daniel Amartey,DEF,Leicester,0.5,0,0,0,0,0.0,227,191,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,7,0,0,0,0,20,0,75282,1,1,0.0,0,-2445,2370,4815,39,False,0,20
Teden Mengi,DEF,Man Utd,0.5,0,0,0,0,0.0,319,192,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,15,0,0,0,0,20,0,66981,2,1,0.0,0,-3458,889,4347,39,True,0,20
Paul Dummett,DEF,Newcastle,0.0,0,0,0,0,0.0,331,196,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,10,0,0,0,0,20,0,1404,2,1,0.0,0,-136,82,218,44,True,0,20
Benjamin Mendy,DEF,Man City,1.5,0,0,0,0,0.0,274,193,0,0,0.0,0.0,2021-01-26T20:15:00Z,0,18,0,0,0,0,20,0,110878,5,0,0.0,0,-6427,1370,7797,59,False,0,20
Juan Foyth,DEF,Spurs,0.0,0,0,0,0,0.0,406,198,0,0,0.0,0.0,2021-01-28T20:00:00Z,0,11,0,0,0,0,20,0,4517,3,1,0.0,0,-65,3,68,43,True,0,20
Chris Smalling,DEF,Man Utd,0.0,0,0,0,0,0.0,292,192,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,15,0,0,0,0,20,0,6637,2,1,0.0,0,-34,3,37,49,True,0,20
Ben Johnson,DEF,West Ham,0.0,0,0,0,0,0.0,452,195,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,6,0,0,0,0,20,0,235947,3,2,0.0,0,-14333,7819,22152,39,False,0,20
Cedric Kipre,DEF,West Brom,-1.5,0,0,0,0,0.0,499,193,0,0,0.0,0.0,2021-01-26T20:15:00Z,0,12,0,0,0,0,20,0,3567,5,0,0.0,0,-2,97,99,43,True,0,20
Andreas Christensen,DEF,Chelsea,0.5,0,0,0,0,0.0,116,194,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,20,0,0,0,0,20,0,16047,0,0,0.0,0,-128,183,311,47,True,0,20
Tariq Lamptey,DEF,Brighton,0.0,0,0,0,0,0.0,77,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,283498,0,0,0.0,0,-44211,367,44578,47,True,0,20
Robin Koch,DEF,Leeds,0.0,0,0,0,0,0.0,491,196,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,14,0,0,0,0,20,0,24235,2,1,0.0,0,-963,110,1073,43,False,0,20
Fernando Marçal,DEF,Wolves,0.0,0,0,0,0,0.0,505,194,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,5,0,0,0,0,20,0,7685,0,0,0.0,0,-469,12,481,47,False,0,20
César Azpilicueta,DEF,Chelsea,3.7,0,1,28,1,29.3,102,194,0,0,5.1,19.2,2021-01-27T18:00:00Z,90,20,0,0,0,0,20,0,190476,0,0,2.0,7,-1812,844,2656,56,True,0,20
Joachim Andersen,DEF,Fulham,2.0,0,0,26,1,0.5,571,189,0,0,1.9,18.2,2021-01-27T19:30:00Z,90,3,0,0,0,0,20,0,3250,0,0,0.0,6,177,510,333,45,False,0,20
Matt Targett,DEF,Aston Villa,6.3,1,0,27,0,15.6,42,190,3,0,6.7,34.8,2021-01-27T18:00:00Z,90,4,0,0,0,0,20,0,452496,2,3,17.0,4,66890,95269,28379,47,False,0,20
Joseph Gomez,DEF,Liverpool,0.0,0,0,0,0,0.0,260,198,0,0,0.0,0.0,2021-01-28T20:00:00Z,0,17,0,0,0,0,20,0,89965,3,1,0.0,0,-1444,67,1511,52,False,0,20
Scott Dann,DEF,Crystal Palace,0.0,0,0,0,0,0.0,486,195,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,19,0,0,0,0,20,0,42730,3,2,0.0,0,-1863,372,2235,43,True,0,20
Ainsley Maitland-Niles,DEF,Arsenal,2.3,0,0,0,0,0.0,15,197,0,0,0.0,0.0,2021-01-26T20:15:00Z,0,16,0,0,0,0,20,0,59725,3,1,0.0,0,-1859,629,2488,46,False,0,20
Kieran Gibbs,DEF,West Brom,-1.0,0,0,11,0,0.8,407,193,5,0,1.9,18.2,2021-01-26T20:15:00Z,90,12,0,0,0,0,20,0,14489,5,0,0.0,0,-142,436,578,43,True,0,20
Stuart Dallas,DEF,Leeds,1.7,0,0,8,0,15.6,200,196,1,0,4.1,5.0,2021-01-26T18:00:00Z,90,14,0,0,0,0,20,0,1114103,2,1,20.0,2,-54777,48828,103605,48,False,0,20
Sead Kolasinac,DEF,Arsenal,0.0,0,0,0,0,0.0,14,197,0,0,0.0,0.0,2021-01-26T20:15:00Z,0,16,0,0,0,0,20,0,9625,3,1,0.0,0,-267,1,268,48,False,0,20
Arthur Masuaku,DEF,West Ham,0.0,0,0,0,0,0.0,442,195,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,6,0,0,0,0,20,0,38916,3,2,0.0,0,-3130,62,3192,44,False,0,20
DeAndre Yedlin,DEF,Newcastle,0.0,0,0,0,0,0.0,335,196,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,10,0,0,0,0,20,0,29226,2,1,0.0,0,-5481,585,6066,43,True,0,20
Luke Shaw,DEF,Man Utd,4.3,0,0,6,0,20.4,300,192,0,0,2.7,6.8,2021-01-27T20:15:00Z,8,15,0,0,0,0,20,0,217237,2,1,0.0,1,84532,98362,13830,48,True,0,20
Kean Bryan,DEF,Sheffield Utd,1.5,0,0,15,0,1.3,603,192,0,1,6.9,34.2,2021-01-27T20:15:00Z,52,13,0,0,0,0,20,0,15882,2,1,33.0,7,-192,1709,1901,39,False,0,20
Kurt Zouma,DEF,Chelsea,0.7,0,0,0,0,0.0,110,194,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,20,0,0,0,0,20,0,1339984,0,0,0.0,0,-343608,10907,354515,57,True,0,20
Mason Holgate,DEF,Everton,1.2,0,0,12,0,14.2,165,191,1,0,2.6,11.4,2021-01-27T20:15:00Z,79,9,0,0,0,0,20,0,84799,1,1,0.0,2,-12815,1547,14362,48,True,0,20
Ben Davies,DEF,Spurs,1.3,0,0,12,0,2.5,395,198,3,0,1.6,13.4,2021-01-28T20:00:00Z,90,11,0,0,0,0,20,0,65031,3,1,0.0,1,-4056,1469,5525,46,True,0,20
Charlie Taylor,DEF,Burnley,-0.1,0,0,0,0,0.0,97,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,2,0,0,0,0,20,0,222142,2,3,0.0,0,-48185,1073,49258,45,True,0,20
Cyrus Christie,DEF,Fulham,0.0,0,0,0,0,0.0,179,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,3,0,0,0,0,20,0,2290,0,0,0.0,0,-67,0,67,42,False,0,20
Willy Boly,DEF,Wolves,4.0,0,0,22,1,0.1,458,194,0,0,1.7,17.0,2021-01-27T18:00:00Z,90,5,0,0,0,0,20,0,110286,0,0,0.0,6,1758,3987,2229,54,False,0,20
Matthew Clarke,DEF,Brighton,0.0,0,0,0,0,0.0,73,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,359,0,0,0.0,0,-18,2,20,44,True,0,20
João Pedro Cavaco Cancelo,DEF,Man City,8.1,1,2,48,1,53.0,277,193,0,1,15.3,73.4,2021-01-26T20:15:00Z,90,18,0,0,0,0,20,0,1050579,5,0,27.0,17,22985,118946,95961,58,False,0,20
Chris Basham,DEF,Sheffield Utd,0.7,0,0,16,0,0.3,345,192,1,0,2.6,25.8,2021-01-27T20:15:00Z,90,13,0,0,0,0,20,0,50856,2,1,0.0,2,-2191,369,2560,46,False,0,20
Rúben Gonçalo Silva Nascimento Vinagre,DEF,Wolves,0.0,0,0,0,0,0.0,471,194,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,5,0,0,0,0,20,0,62803,0,0,0.0,0,-1121,0,1121,41,False,0,20
Ricardo Domingos Barbosa Pereira,DEF,Leicester,0.7,0,0,0,0,0.0,226,191,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,7,0,0,0,0,20,0,8369,1,1,0.0,0,1997,2674,677,59,False,0,20
Joe Rodon,DEF,Spurs,0.3,0,0,12,0,0.9,584,198,3,0,2.3,21.8,2021-01-28T20:00:00Z,90,11,0,0,0,0,20,0,2059,3,1,0.0,1,4,139,135,50,True,0,20
Jack Stephens,DEF,Southampton,2.8,0,0,18,0,1.0,367,197,3,0,2.2,21.0,2021-01-26T20:15:00Z,90,1,0,0,0,0,20,0,27908,3,1,0.0,1,5317,8428,3111,46,True,0,20
Matthew Cash,DEF,Aston Villa,3.3,0,0,12,0,18.1,496,190,3,0,3.4,13.4,2021-01-27T18:00:00Z,90,4,0,0,0,0,20,0,96140,2,3,2.0,1,5080,13524,8444,50,False,0,20
Emerson Palmieri dos Santos,DEF,Chelsea,0.5,0,0,0,0,0.0,111,194,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,20,0,0,0,0,20,0,11073,0,0,0.0,0,-289,139,428,47,True,0,20
Luke Thomas,DEF,Leicester,0.5,0,0,0,0,0.0,240,191,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,7,0,0,0,0,20,0,13904,1,1,0.0,0,-369,280,649,42,False,0,20
Federico Fernández,DEF,Newcastle,0.0,0,0,0,0,0.0,323,196,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,10,0,0,0,0,20,0,57201,2,1,0.0,0,-15622,182,15804,47,True,0,20
James Tarkowski,DEF,Burnley,2.3,0,0,5,0,0.1,81,190,2,0,1.4,11.6,2021-01-27T18:00:00Z,90,2,0,0,0,0,20,0,183377,2,3,2.0,0,-5211,3571,8782,53,True,1,20
Rhys Williams,DEF,Liverpool,0.5,0,0,0,0,0.0,594,198,0,0,0.0,0.0,2021-01-28T20:00:00Z,0,17,0,0,0,0,20,0,23279,3,1,0.0,0,-3307,1092,4399,40,False,0,20
Nathaniel Clyne,DEF,Crystal Palace,0.0,0,0,0,0,0.0,577,195,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,19,0,0,0,0,20,0,15964,3,2,0.0,0,-2899,322,3221,45,True,0,20
Lewis Dunk,DEF,Brighton,6.3,0,0,27,1,0.7,62,189,0,0,5.8,23.0,2021-01-27T19:30:00Z,90,8,0,0,0,0,20,0,205972,0,0,34.0,6,8649,14652,6003,48,True,0,20
Ahmed El Mohamady,DEF,Aston Villa,0.5,0,0,0,0,0.0,29,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,4,0,0,0,0,20,0,25439,2,3,0.0,0,-1172,378,1550,43,False,0,20
Ryan Bennett,DEF,Wolves,0.0,0,0,0,0,0.0,456,194,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,5,0,0,0,0,20,0,8680,0,0,0.0,0,-125,3,128,44,False,0,20
Ezri Konsa Ngoyo,DEF,Aston Villa,3.3,0,0,6,0,0.2,46,190,3,0,2.0,13.2,2021-01-27T18:00:00Z,90,4,0,0,0,0,20,0,430686,2,3,7.0,1,-17799,11039,28838,47,False,0,20
Marcos Alonso,DEF,Chelsea,0.5,0,0,0,0,0.0,104,194,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,20,0,0,0,0,20,0,108288,0,0,0.0,0,-1031,197,1228,56,True,0,20
Jimmy Dunne,DEF,Burnley,-0.5,0,0,0,0,0.0,519,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,2,0,0,0,0,20,0,337236,2,3,0.0,0,-3018,28693,31711,38,True,0,20
Gabriel Magalhães,DEF,Arsenal,0.5,0,0,0,0,0.0,494,197,0,0,0.0,0.0,2021-01-26T20:15:00Z,0,16,0,0,0,0,20,0,405276,3,1,0.0,0,-12253,2041,14294,50,False,0,20
Enda Stevens,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,347,192,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,13,0,0,0,0,20,0,78043,2,1,0.0,0,-1476,176,1652,50,False,0,20
Luke Mbete,DEF,Man City,1.5,0,0,0,0,0.0,622,193,0,0,0.0,0.0,2021-01-26T20:15:00Z,0,18,0,0,0,0,20,0,652,5,0,0.0,0,34,118,84,40,False,0,20
Dan Burn,DEF,Brighton,2.0,0,0,0,0,0.0,61,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,30359,0,0,0.0,0,2887,5086,2199,42,True,0,20
Conor Townsend,DEF,West Brom,-0.8,0,0,0,0,0.0,418,193,0,0,0.0,0.0,2021-01-26T20:15:00Z,0,12,0,0,0,0,20,0,5845,5,0,0.0,0,-132,50,182,44,True,0,20
Aaron Wan-Bissaka,DEF,Man Utd,4.7,0,0,16,0,38.5,313,192,2,0,6.8,19.8,2021-01-27T20:15:00Z,90,15,0,0,0,0,20,0,814560,2,1,10.0,1,47753,75270,27517,54,True,0,20
Kyle Bartley,DEF,West Brom,0.3,0,0,9,0,0.0,412,193,1,0,2.4,24.2,2021-01-26T20:15:00Z,45,12,0,0,0,0,20,0,8047,5,0,0.0,1,274,634,360,44,True,0,20
Harry Maguire,DEF,Man Utd,5.3,0,1,24,0,2.6,298,192,2,1,7.6,50.4,2021-01-27T20:15:00Z,90,15,0,0,0,0,20,0,382285,2,1,23.0,8,38441,53348,14907,54,True,0,20
Jake Vokins,DEF,Southampton,-0.2,0,0,5,0,14.8,380,197,2,0,1.7,1.8,2021-01-26T20:15:00Z,66,1,0,0,0,0,20,0,101691,3,1,0.0,1,1161,7027,5866,39,True,0,20
Eric Bailly,DEF,Man Utd,2.5,0,0,0,0,0.0,310,192,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,15,0,0,0,0,20,0,48673,2,1,0.0,0,-3914,5232,9146,49,True,0,20
Ki-Jana Hoever,DEF,Wolves,-0.3,0,0,7,0,0.5,545,194,0,0,0.6,5.0,2021-01-27T18:00:00Z,45,5,0,0,0,0,20,0,3561,0,0,0.0,1,-148,125,273,44,False,0,20
Ezgjan Alioski,DEF,Leeds,1.0,0,0,4,0,0.8,201,196,0,0,0.4,3.6,2021-01-26T18:00:00Z,55,14,0,0,0,0,20,0,230595,2,1,0.0,0,-11297,19949,31246,45,False,1,20
Kayne Ramsay,DEF,Southampton,-0.5,0,0,0,0,0.0,598,197,0,0,0.0,0.0,2021-01-26T20:15:00Z,0,1,0,0,0,0,20,0,5368,3,1,0.0,0,-115,295,410,40,True,0,20
